Movie_id,Title,Genre,Ratings,Voting_counts,Duration
668,"The Snow Sister",Family,7,21000,96
669,"Uparwala & Sons",Family,9.2,322,126
670,"Uzhaipalar Thinam",Family,4.3,7,122
671,"V banyu!",Family,5.2,72,99
672,"Oyunda Kal: Eglence Arenasi",Family,2.6,36,92
673,"Siamo solo noi",Family,6.3,9794,116
674,"Our Place Is Here",Family,6.3,9794,54
675,"Our Church Thinks We're Dating",Family,7.5,59,102
676,"Our Christmas House",Family,5.5,46,77
677,Otitpur,Family,6.3,9794,48
678,"Oti Uttam",Family,5.1,203,137
679,"Oru Kadha Parayum Neram",Family,9.3,338,90
680,"Omar v bolshom kino",Family,5.8,26,86
681,"Not a Clue",Family,8.6,6,90
682,"Ole Aale",Family,8.7,409,142
683,"Odna doma. Velikolepnaya pyatyorka",Family,4.1,39,85
684,"O Gün Hava Bulutlu Degildi",Family,6.3,9794,120
685,"Novyy god v Beryozovke",Family,7.1,99,94
686,"Novogodniy ekspress",Family,9.2,6,47
687,"Novogodnee chudo",Family,5.5,14,73
688,Selebryata,Family,3.8,20,93
689,"Mountain Boy",Family,8.3,24,93
690,"Vaar Tahevaar",Family,8,280,127
691,"Yaren Leylek",Family,5.9,27,95
692,"YA - medved",Family,5,61,97
693,"Semeynyy perepolokh",Family,4.9,60,87
694,"Skaapboud of Potjie",Family,6.3,9794,89
695,"Vovó Ninja",Family,5.2,21,96
696,"Vozvrashchenie popugaya Keshi",Family,4.2,59,93
697,"Sipi Pelle TV-starana",Family,6.3,9794,75
698,"The Silly Billies: Greatest Hits & Best Bits!",Family,6.3,9794,80
699,"The Sailing Movie",Family,6.3,9794,88
700,"Smotri na menya!",Family,5.7,70,120
701,"Super papa",Family,5.2,121,90
702,"Wolf Witch Giant Fairy",Family,6.3,9794,70
703,Sunny,Family,7.2,27,122
704,"Véletlenül írtam egy könyvet",Family,7.7,319,98
705,"Vindu Bhojanam",Family,7.2,54,103
706,"Stealing Church",Family,6.3,9794,39
707,"Stinky Summer",Family,5.6,51,90
708,"Smart Killer",Family,8.9,10,90
709,Skelly,Family,5.5,92,85
710,"Superpietonii Zurli",Family,3.2,48,90
711,"Singapore Saloon",Family,6,12000,137
712,"Wholesome Grove",Family,7,8,99
713,"We Believe",Family,3.5,14,90
714,Vishesham,Family,6.7,14000,136
715,Snooze,Family,6.3,9794,81
716,"Specialty Acts of Long Ago",Family,6.3,9794,68
717,"When the World Met Miss Probinsyana",Family,9.5,43,155
718,"Spirit of Friendship",Family,4.2,76,85
719,Vikaasaparva,Family,8.5,541,134
720,"Incident at Panther Hills: Bigfoot's Return","Family, Fantasy",6.3,19588,58
721,Ognivo,"Family, Fantasy",5.5,452,105
722,"Robin and the Hoods","Family, Fantasy",4.3,1024,100
723,"Baba Yaga spasaet Novyy god","Family, Fantasy",4.4,232,99
724,"School of Magical Animals 3","Family, Fantasy",5.8,630,105
725,Woodwalkers,"Family, Fantasy",5.3,872,103
726,"The Magician's Raincoat","Family, Fantasy",5.5,212,90
727,"Woof Woof Daddy","Family, Fantasy",6.4,84,105
728,"Planet 7693","Family, Fantasy",7.6,140,110
729,"Letuchiy korabl","Family, Fantasy",3.8,596,100
730,"Chhota Bheem and the Curse of Damyaan","Family, Fantasy",4.8,46000,145
731,"Princezna na hrásku","Family, Fantasy",5.6,126,80
732,"Man and Witch: The Dance of a Thousand Steps","Family, Fantasy",5.5,664,94
733,"Wedding Diaries","Family, Fantasy",8.9,4000,121
734,"RB&O Live: Alice's Adventures in Wonderland","Family, Fantasy",6.3,19588,205
735,"Vasilisa i khraniteli vremeni","Family, Fantasy",3.1,136,98
736,"Descendants: The Rise of Red","Family, Fantasy",4.7,14000,91
737,"Bremenskie muzykanty","Family, Fantasy",4.6,1342,115
738,"Santa's Chimney of Secrets","Family, Fantasy",4.6,46,66
739,"Domovyonok Kuzya","Family, Fantasy",6.5,1642,90
740,Carol,"Family, Fantasy",8.3,94,115
741,Nebesko,"Family, Fantasy, History",5.2,30,73
742,"The Hay Man","Family, Fantasy, Sci-Fi",6.3,29382,74
743,"The Thundermans Return","Family, Fantasy, Sci-Fi",5,54000,70
744,"Sonic the Hedgehog 3","Family, Fantasy, Sci-Fi",6.9,177000,110
745,"The Secret of Pin-Up Island","Family, Fantasy, Sci-Fi",7.4,276,107
746,"Christian Growth Through Hymns","Family, History",6.3,19588,50
747,"Destiny or Will. Marusia","Family, History",8.9,34,90
748,"Iyunskaya polyn","Family, History",8.5,12,79
749,"Manyunya. Priklyucheniya v derevne","Family, History",5.8,242,84
750,"Tayna Chyornoy Ruki","Family, History",5.7,46,84
751,"Bibi Rajni","Family, History",8.5,1446,143
752,Obraz,"Family, History",7.6,34,95
753,"Manyunya. Priklyucheniya v Moskve","Family, History",5.8,222,87
754,"Going Viral","Family, Sci-Fi",6.9,106,90
755,"Heavens: The Boy and His Robot","Family, Sci-Fi",6.3,44,98
756,"Guest from the Future","Family, Sci-Fi",6,24000,141
757,"Piraty galaktiki Barrakuda","Family, Sci-Fi",4.5,164,92
758,"Peas and Carrots","Family, Sci-Fi",6.3,19588,96
759,"Achilles Curse and the Curse of Treasure",Fantasy,7.4,25,125
760,"Touken Ranbu Kai: Douden Chikashi Haberau Monora",Fantasy,6.3,9794,69
761,"The Vord",Fantasy,3.4,65,101
762,"Abaixo das Árvores",Fantasy,6.3,9794,70
763,"La Piñata de Marcel",Fantasy,9.2,9,90
764,"La Lengua Desnuda",Fantasy,4.1,9,90
765,UnichtoZhanna,Fantasy,3.3,51,98
766,"A Song from the Dark",Fantasy,4.8,22000,105
767,Keo=peul-ji-ok,Fantasy,5.3,7,94
768,"A Trip Elsewhere",Fantasy,5.5,102,93
769,"Vampire Genesis",Fantasy,4.4,36,105
770,A.R.M,Fantasy,7.1,87000,150
771,"King Baby",Fantasy,7,26,88
772,"Katu Pootha Malay",Fantasy,6.3,9794,72
773,"Fenómenos naturales",Fantasy,7.2,30,80
774,Advent,Fantasy,7.5,6,119
775,Libélula,Fantasy,6.3,9794,90
776,"Adopt me All hallows Eve II",Fantasy,6.3,9794,90
777,"Entre Paris et Leuven",Fantasy,6.3,9794,107
778,"Letters at Christmas",Fantasy,3.7,173,84
779,"Let the Moon Be My Moon",Fantasy,6.3,9794,75
780,"The Wager",Fantasy,6.3,9794,83
781,"Les Écorchés - Partie 1",Fantasy,6.3,9794,110
782,"Les tempêtes",Fantasy,5.7,21,84
783,"Lerainzer and Fail",Fantasy,6.3,9794,124
784,"Legend of the Dead",Fantasy,6.3,9794,74
785,Leatherbound,Fantasy,8,8,90
786,Gangsta,Fantasy,6.3,9794,64
787,"Turma da Mônica Jovem: Reflexos do Medo",Fantasy,2.8,258,88
788,"Le discours des songes",Fantasy,6.3,9794,70
789,"The Tearsmith",Fantasy,5.2,12000,103
790,"The Time Travel Hills",Fantasy,5.4,72,82
791,"Exile: Director's Cut",Fantasy,6.3,9794,90
792,Aalan,Fantasy,5.5,11000,137
793,"The Seed",Fantasy,6.3,9794,100
794,"Code Duello: From the Tithebanner Saga",Fantasy,8.9,339,61
795,"Gato Galactico e o Feitiço do Tempo",Fantasy,7.7,69,85
796,"Tara - The Lost Star",Fantasy,9.6,11,90
797,"Rainbow World: The Movie",Fantasy,6.3,9794,92
798,"Confessions of Darkness",Fantasy,7.2,14,90
799,"Oshi no Ko: The Final Act",Fantasy,6.8,128,129
800,"Painted Skin",Fantasy,6.9,53,80
801,Cageling,Fantasy,5.9,8,69
802,PJ,Fantasy,6.3,9794,108
803,"Couple in the Woods",Fantasy,5.6,31,65
804,"Biography of Meng Po",Fantasy,6.3,9794,76
805,"The Slave and the Sorcerer",Fantasy,6.7,40,86
806,Avaidh,Fantasy,9,5,90
807,"Sihirli Ormana Yolculuk",Fantasy,6.3,9794,80
808,Damsel,Fantasy,6.1,110000,110
809,Corpórea,Fantasy,5.3,7,90
810,"The Traveller",Fantasy,5.2,208,134
811,"Krapiva: Tsvetok smerti",Fantasy,6.1,56,81
812,"Girl Haunts Boy",Fantasy,6.3,3000,100
813,"Una ballena",Fantasy,6.1,76,108
814,"Kuttante Shinigami",Fantasy,6.3,9794,112
815,Ghouroub,Fantasy,6.3,9794,65
816,"Universal Groove",Fantasy,5.5,170,74
817,"Kyle and the Last Emerald",Fantasy,5.5,18,20
818,"The Woods Are Real",Fantasy,2.4,459,80
819,"Un trago de infierno",Fantasy,6.3,9794,90
820,"Un cuento de pescadores",Fantasy,7.1,40,103
821,"Monster Summer",Fantasy,5.7,37000,97
822,"Lucid Love",Fantasy,8.6,30,71
823,Supersiostry,Fantasy,3.9,135,90
824,"Malaikottai Vaaliban",Fantasy,6,41000,156
825,"Last Song for You",Fantasy,7.3,94,106
826,Wicked,Fantasy,7.5,157000,160
827,"Fidil Ghorm",Fantasy,7.8,7,86
828,Grown,Fantasy,6.3,9794,76
829,"A Grey Night",Fantasy,6.3,9794,56
830,Wanderer,Fantasy,7,9,46
831,"The Red Admiral",Fantasy,6.3,9794,62
832,Warchief,Fantasy,2.5,608,94
833,"A Dog's Will 2",Fantasy,6.2,3000,104
834,Journey,Fantasy,6.3,9794,70
835,"Gypsy Moon",Fantasy,4.9,20,90
836,"Joachim and the Apocalypse",Fantasy,7.2,13,90
837,Hagen,Fantasy,6,12000,139
838,"Lyrical Protege: Corp World VS Artist World Vol 1",Fantasy,6.3,9794,63
839,"We Work for the Dead",Fantasy,6.6,510,84
840,"Jack Hardy's Guide to Blackjack",Fantasy,6.3,9794,90
841,JAPA,Fantasy,7.7,16,110
842,Hanami,Fantasy,6.8,102,96
843,"White Cobra Diamond Fox vs the Golden Eye",Fantasy,5,25,90
844,"Wicked Season",Fantasy,5.4,35,90
845,"The Witch: Revenge",Fantasy,5.3,824,100
846,"Suseteer: The Movie",Fantasy,6.3,9794,100
847,"Empire Queen: The Golden Age of Magic",Fantasy,3.2,204,148
848,"Fatal Expedition",Fantasy,3.9,24,90
849,Mephisto,Fantasy,5.4,62,108
850,"The Wizard Prince",Fantasy,6.3,9794,59
851,Kajolrekha,Fantasy,6.3,177,156
852,"The Wicklow's Witches",Fantasy,6.3,9794,45
853,"The Sleeping Woman",Fantasy,5.2,569,110
854,"Markus Bixby",Fantasy,6.3,9794,65
855,"Two Breaths",Fantasy,8.2,22,18
856,"Enchanting Christmas",Fantasy,6.3,354,91
857,"Irish Wish",Fantasy,5.2,21000,93
858,"Hanu Man",Fantasy,7.7,29000,158
859,"The Wonderful Story of Henry Sugar and Three More",Fantasy,7.1,68000,88
860,"The Moon Asks for Help",Fantasy,6.3,9794,96
861,"Línguas de Fogo",Fantasy,6.3,9794,69
862,Kanguva,Fantasy,4.5,15000,152
863,Vertical,Fantasy,5.2,133,111
864,"Vidente por Acidente",Fantasy,4.9,74,93
865,Videotheque,Fantasy,6.2,102,112
866,Vincent,Fantasy,7.3,50,92
867,"Witch Hunter",Fantasy,5.3,24,80
868,"Witches of God",Fantasy,7.6,16,73
869,"Witchy Ways",Fantasy,6.5,38,90
870,Intercambiadas,Fantasy,6.4,56,97
871,"The Watchers",Fantasy,5.7,57000,102
872,"He's Not Pretty",Fantasy,6.3,9794,64
873,"Heart Brakers",Fantasy,8.4,6,90
874,"Xiao zi",Fantasy,3.5,12,101
875,"Xin Long Men Ke Zhan",Fantasy,3.2,5,90
876,"Yao Shen Ling",Fantasy,6.7,66,93
877,"Il ladro di stelle cadenti",Fantasy,8.8,26,90
878,"Hero Camp!",Fantasy,6.3,9794,76
879,"Hero Kid",Fantasy,6.3,9794,90
880,Exsulum,Fantasy,6.3,9794,58
881,"Harry Potter and the Stone",Fantasy,7.8,166,152
882,"Loch Ness Monster Captured",Fantasy,3.3,32,45
883,"The Way We Dream",Fantasy,6.3,9794,63
884,"The Watchers Roblox movie",Fantasy,6.3,9794,35
885,"Hot Frosty",Fantasy,5.3,15000,92
886,"Kan dao ling hun de na zhi yan shi gong",Fantasy,3.3,12,124
887,"10/31 Part 4",Fantasy,5.6,17,87
888,"Hiçbir Sey Normal Degil",Fantasy,5.9,73,71
889,"I Am Moon",Fantasy,8,9,127
890,"11.11.18 Soldat Inconnu",Fantasy,6.3,9794,78
891,"Young Love",Fantasy,8.1,10,90
892,IZLIYORLAR,Fantasy,7.2,29,113
893,"Ienai Himitsu",Fantasy,6.8,66,115
894,"Hold Me Close",Fantasy,7.4,12,98
895,Paralokam,Fantasy,6.3,9794,101
896,Salomé,Fantasy,6.6,6,115
897,"Maya Puthagam",Fantasy,5.4,424,122
898,"Dracu Ra",Fantasy,5.5,38,106
899,"Dragen og de 5 elementer",Fantasy,6.3,9794,260
900,"Dragon Gate Inn",Fantasy,6.3,9794,90
901,"Mr. Squids",Fantasy,6.3,9794,66
902,"The Old Man and the Demon Sword",Fantasy,7.4,37,63
903,"The Sand Castle",Fantasy,4.7,17000,98
904,"Angels Fallen: Warriors of Peace",Fantasy,4.9,58000,103
905,"The Lost Elf on Christmas",Fantasy,7.2,16,90
906,"Ebenezer: The Traveler",Fantasy,3.5,145,102
907,"Mother Maker Lover Taker",Fantasy,5.9,34,99
908,Mortadella,Fantasy,8.4,6,90
909,"The Legend of the Cat Demon",Fantasy,4.8,12,85
910,"River of Ghosts",Fantasy,3,305,102
911,"The Killer Goldfish",Fantasy,6.3,9794,94
912,"Don Dukun",Fantasy,7,53,98
913,"Napoleon Street",Fantasy,6.3,9794,110
914,"The Opera!",Fantasy,7.1,76,106
915,Domovoy,Fantasy,4.3,289,102
916,"The Keepers of the 5 Kingdoms",Fantasy,4,219,109
917,"The Journey of Flower",Fantasy,3.9,26,97
918,"The Jester from Transylvania",Fantasy,4.8,37,102
919,"This Is Me... Now",Fantasy,4.1,71000,65
920,"Bodegón con fantasmas",Fantasy,6.5,159,88
921,"Sahmeran Efsanesi-Tulhan",Fantasy,6,34,90
922,Anxious.,Fantasy,6.3,9794,95
923,"All In",Fantasy,5.6,86,103
924,"The Heartsmith",Fantasy,9.6,43,95
925,"Mystic Odyssey",Fantasy,6.3,9794,144
926,"Na Ratunek Ksiezniczce!",Fantasy,6.3,9794,62
927,"Naag Bhoomi",Fantasy,5.7,8,130
928,"Apollon by Day Athena by Night",Fantasy,6.9,21,112
929,"Don't Cry, Butterfly",Fantasy,6.4,119,97
930,"My Future You",Fantasy,8.3,50,109
931,"Dr. Sander's Sleep Cure",Fantasy,7,855,98
932,"Bryson, the Demon Slayer",Fantasy,4.5,12,59
933,"The Supernatural Sweet Shop: The Movie",Fantasy,7.3,17,103
934,"The Process of Change",Fantasy,6.3,9794,41
935,"The Gesuidouz",Fantasy,6.8,57,93
936,Rita,Fantasy,5.8,272,107
937,"The Ghost of Annie Lee",Fantasy,6.3,9794,103
938,"Blue Christmas",Fantasy,5.6,21,79
939,"Family Pack",Fantasy,5.5,91000,94
940,Respati,Fantasy,5.8,293,112
941,"The Fisherman",Fantasy,7.2,44,105
942,"Seven Seas Seven Hills",Fantasy,8.7,89,90
943,"Seven Cemeteries",Fantasy,4.6,573,84
944,"The Crow",Fantasy,4.7,35000,111
945,Nosferatu,Fantasy,7.2,193000,132
946,"Fragments of Us",Fantasy,7.8,10,49
947,"Self Harm",Fantasy,6.3,9794,66
948,Nonostante,Fantasy,6,160,93
949,Schneewittchen,Fantasy,4.8,7,70
950,"Doors. Hotel Mystery",Fantasy,6.3,9794,90
951,"Saint Young Men: Holy Men vs Demon Army",Fantasy,3,14,93
952,"Devil's Knight",Fantasy,5.2,896,90
953,Apokrif,Fantasy,8.7,20,64
954,"River Returns",Fantasy,6.8,17,109
955,"Noaptea lui Vlad",Fantasy,7.8,51,90
956,"The Last Night in the Life of Death",Fantasy,8.2,6,90
957,"The Yin Yang Master Zero",Fantasy,5.7,275,112
958,Nijari,Fantasy,6.3,9794,106
959,"Demon Host",Fantasy,6.4,20,80
960,"The Eternal Footman",Fantasy,6.3,9794,100
961,Ella,Fantasy,9.2,65,91
962,"Love, Danielle",Fantasy,8.9,40,79
963,"Dear Santa",Fantasy,5.4,19000,107
964,"The Evil Fairy Queen",Fantasy,5.4,51,90
965,"The Sisters",Fantasy,4.7,151,122
966,"Samaya bolshaya luna",Fantasy,2.4,128,105
967,"Sharma & Ambani",Fantasy,9.1,183,104
968,"Better Man",Fantasy,7.6,27000,135
969,"Pita's adventures",Fantasy,6.3,9794,62
970,"Casa de Novia",Fantasy,6.3,9794,110
971,"Snake Skin Beauty",Fantasy,4.1,19,83
972,"Steve's World",Fantasy,6.3,9794,55
973,"Bezumnyy angel Pinokkio",Fantasy,6.3,9794,255
974,"PinkCity: A Psychedelic Meditation",Fantasy,6.3,9794,95
975,"Beetlejuice Beetlejuice",Fantasy,6.6,147000,105
976,"Black Dragon",Fantasy,3.9,9,99
977,"And Through the Portal We Go",Fantasy,6.8,11,83
978,"Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha",Fantasy,5.9,84,138
979,"The American Society of Magical Negroes",Fantasy,3.7,12000,104
980,"Ooru Peru Bhairavakona",Fantasy,5.7,17000,133
981,"The Balconettes",Fantasy,6.1,922,104
982,"Once Upon a Christmas Wish",Fantasy,6.1,321,90
983,"The Ballad of Hortensia",Fantasy,6.7,129,94
984,"The Beads",Fantasy,6.6,13,100
985,Parthenope,Fantasy,6.6,12000,137
986,"Chantal in Fairyland",Fantasy,4.6,26000,118
987,Nyctophobia,Fantasy,7.5,18000,90
988,"Red One",Fantasy,6.3,140000,123
989,"Asher and Ruth",Fantasy,6.3,9794,63
990,"Assassin's Guild",Fantasy,3.6,118,103
991,"Beast of Two Worlds",Fantasy,7,25,90
992,"The Brothers Grimm: American Folktales",Fantasy,6.3,6,90
993,"Dave Gentic & Headgun",Fantasy,6.3,9794,57
994,"Fallen Leaves, Broken Lighters",Fantasy,7.7,7,96
995,"The Best Christmas Pageant Ever",Fantasy,6.8,61000,99
996,"The Alpha Kings Wolfless Luna",Fantasy,7.8,10,90
997,"Darker Than Night",Fantasy,4.7,24,82
998,"Dark Suns II - Binary Sunset",Fantasy,6.3,9794,45
999,"The Seductress from Hell",Fantasy,6.7,18,102
1000,"My genie: secret wishes",Fantasy,6.3,9794,90
